Partner	PublicationType	ItemPII	DOI	ItemSubType	ItemWeight	ItemStage	JNL Acronym	ItemVersion	ISSN	CID	HubPII	VolumeStart	VolumeEnd	IssueStart	IssueEnd	Supplement	CoverDateStart	CoverDateEnd	ISBN	ItemOnline	ItemVorOnline	GreenOA EmbargoDate	EmbargoPeriod	ItemLastLoadEW	ItemLastLoadXOCS	OpenAccessStatus	OpenAccessEffDate	OpenAccessWinType	OpenAccessLicense	OpenAccessSponsorName	OpenAccessSponsorType	CopyrightLine	LicenseLine	FirstPage	LastPage	ItemNumber	PageCount	FigureCount	TableCount	MathMLCount	MMCCount	Status	Remarks	
Florida	JL	S0176-1617(09)00331-9	10.1016/j.jplph.2009.08.002	sco	FULL-TEXT	S300	JPLPH	S300.1	0176-1617	273190	S0176-1617(09)X0019-2	167		2			20100115			2009-08-28		2011-11-26	24	2010-10-31T19:02:31	2015-05-14T05:36:30.033299-04:00							Published by Elsevier GmbH		144	148		5	4	0	0	0			
Florida	JL	S0141-6359(09)00130-5	10.1016/j.precisioneng.2009.08.005	fla	FULL-TEXT	S300	PRE	S300.1	0141-6359	271963	S0141-6359(10)X0002-2	34		2			201004			2009-08-29		2011-11-27	24	2010-10-31T22:52:43	2015-05-14T04:11:00.105838-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		345	356		12	29	2	39	0			
Florida	JL	S0163-7827(09)00043-5	10.1016/j.plipres.2009.08.004	rev	FULL-TEXT	S300	JPLR	S300.1	0163-7827	271214	S0163-7827(09)X0006-8	49		1			201001			2009-08-29		2010-11-27	12	2010-10-31T12:12:03	2015-05-14T04:26:30.982245-04:00							Copyright © 2009 Published by Elsevier Ltd.		61	75		15	5	3	0	0			
Florida	JL	S0376-8716(09)00288-9	10.1016/j.drugalcdep.2009.07.012	sco	FULL-TEXT	S300	DAD	S300.2	0376-8716	271276	S0376-8716(09)X0015-3	106		1			20100101			2009-08-29		2010-11-27	12	2011-07-22T17:40:41	2015-05-14T07:41:05.863378-04:00							Copyright © 2009 Elsevier Ireland Ltd. All rights reserved.		69	71		3	0	1	0	0			
Florida	JL	S0163-7258(09)00172-7	10.1016/j.pharmthera.2009.07.007	rev	FULL-TEXT	S300	JPT	S300.1	0163-7258	271223	S0163-7258(09)X0013-6	125		1			201001			2009-08-31		2010-11-29	12	2010-10-31T11:27:09	2015-05-14T04:26:30.982245-04:00							Copyright © 2009 Elsevier Inc. Published by Elsevier Inc. All rights reserved.		27	38		12	2	0	0	0			
Florida	JL	S0043-1648(09)00523-7	10.1016/j.wear.2009.08.036	fla	FULL-TEXT	S300	WEA	S300.2	0043-1648	271461	S0043-1648(09)X0014-1	268		3	4		20100204			2009-09-01		2011-11-30	24	2014-02-04T04:44:26	2015-05-14T03:01:08.918263-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		455	463		9	7	1	7	0			
Florida	JL	S0883-5403(09)00301-5	10.1016/j.arth.2009.07.008	fla	FULL-TEXT	S300	YARTH	S300.2	0883-5403	272519	S0883-5403(10)X0005-5	25		6			201009			2009-09-02		2010-12-01	12	2011-05-29T22:21:25	2015-05-15T02:18:45.955786-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		964	969		6	5	0	0	0			
Florida	JL	S0079-6425(09)00082-6	10.1016/j.pmatsci.2009.08.003	rev	FULL-TEXT	S300	JPMS	S300.1	0079-6425	271965	S0079-6425(09)X0008-3	55		1			201001			2009-09-03		2011-12-02	24	2010-10-31T11:00:02	2015-05-14T03:19:18.913299-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		1	59		59	42	1	1	0			
Florida	JL	S0167-5273(09)00859-6	10.1016/j.ijcard.2009.08.003	sco	FULL-TEXT	S300	IJCA	S300.2	0167-5273	271057	S0167-5273(10)X0023-7	145		2			20101119			2009-09-03		2010-12-02	12	2011-07-23T00:25:23	2015-05-14T04:57:05.477425-04:00							Published by Elsevier Ireland Ltd.		235	237		3	0	2	0	0			
Florida	JL	S1570-677X(09)00073-2	10.1016/j.ehb.2009.08.002	fla	FULL-TEXT	S300	EHB	S300.1	1570-677X	272801	S1570-677X(10)X0002-8	8		1			201003			2009-09-03		2012-12-01	36	2010-11-01T14:12:28	2015-05-15T06:50:05.863071-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		88	99		12	6	3	0	0			
Florida	JL	S0376-6357(09)00205-8	10.1016/j.beproc.2009.08.009	fla	FULL-TEXT	S300	BEPROC	S300.1	0376-6357	271108	S0376-6357(09)X0010-0	83		1			201001			2009-09-04		2011-06-03	18	2010-11-01T03:47:50	2015-05-14T07:41:05.616231-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		16	22		7	4	1	0	0			
Florida	JL	S0005-2736(09)00300-9	10.1016/j.bbamem.2009.08.020	fla	FULL-TEXT	S300	BBAMEM	S300.2	0005-2736	271033	S0005-2736(10)X0002-5	1798		2			201002			2009-09-06		2010-12-05	12	2015-09-30T13:46:58	2015-10-01T05:14:29.16591-04:00	Full	2014-11-19T16:39:58Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2009 Elsevier B.V. All rights reserved.		216	222		7	6	0	0	1			
Florida	JL	S0039-6060(09)00411-5	10.1016/j.surg.2009.06.029	rev	FULL-TEXT	S300	YMSY	S300.1	0039-6060	272584	S0039-6060(09)X0012-7	147		1			201001			2009-09-06		2010-12-05	12	2010-10-31T12:12:03	2015-05-14T02:35:11.285441-04:00							"Copyright © 2010 Mosby, Inc. All rights reserved."		1	4		4	3	1	0	0			
Florida	JL	S0749-6419(09)00107-7	10.1016/j.ijplas.2009.08.007	fla	FULL-TEXT	S300	INTPLA	S300.1	0749-6419	271567	S0749-6419(10)X0003-1	26		4			201004			2009-09-08		2011-12-07	24	2010-11-01T05:27:59	2015-05-15T02:13:22.184491-04:00							Copyright © 2009 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		516	532		17	19	1	111	0			
Florida	JL	S0378-7753(09)01548-1	10.1016/j.jpowsour.2009.09.009	rev	FULL-TEXT	S300	POWER	S300.1	0378-7753	271367	S0378-7753(09)X0024-8	195		8			20100415			2009-09-11		2011-12-10	24	2010-10-31T15:22:16	2015-05-14T08:13:49.98439-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		2131	2135		5	6	1	0	0			
Florida	JL	S1441-3523(09)00075-8	10.1016/j.smr.2009.07.005	fla	FULL-TEXT	S300	SMR	S300.1	1441-3523	277345	S1441-3523(10)X0002-X	13		2			201005			2009-09-11		2011-12-10	24	2010-10-31T15:33:05	2015-05-15T06:14:04.886485-04:00							Copyright © 2009 Sport Management Association of Australia and New Zealand. Published by Elsevier Ltd All rights reserved.		142	157		16	1	5	0	0			
Florida	JL	S0968-090X(09)00097-7	10.1016/j.trc.2009.06.005	fla	FULL-TEXT	S300	TRC	S300.1	0968-090X	271729	S0968-090X(10)X0005-5	18		5			201010			2009-09-13		2012-12-11	36	2010-11-01T15:07:49	2015-05-15T04:15:55.192009-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		643	655		13	13	5	117	0			
Florida	JL	S0304-3894(09)01504-0	10.1016/j.jhazmat.2009.09.043	sco	FULL-TEXT	S300	HAZMAT	S300.1	0304-3894	271390	S0304-3894(09)X0019-1	174		1	3		20100215			2009-09-16		2011-12-15	24	2010-10-31T09:12:36	2015-05-14T06:49:21.090214-04:00							Copyright © 2009 Published by Elsevier B.V.		876	879		4	3	1	0	0			
Florida	JL	S0165-7836(09)00247-1	10.1016/j.fishres.2009.09.004	fla	FULL-TEXT	S300	FISH	S300.1	0165-7836	271306	S0165-7836(09)X0013-5	101		1	2		20100105			2009-09-18		2011-12-17	24	2010-11-01T11:10:23	2015-05-14T04:39:41.823485-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		32	37		6	2	3	0	0			
Florida	JL	S0095-0696(09)00066-7	10.1016/j.jeem.2009.05.003	fla	FULL-TEXT	S300	YJEEM	S300.1	0095-0696	272401	S0095-0696(09)X0007-0	59		1			201001			2009-09-19		2012-12-17	36	2010-10-31T07:51:33	2015-05-14T03:37:49.070267-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		27	42		16	0	8	18	0			
Florida	JL	S0929-1199(09)00058-3	10.1016/j.jcorpfin.2009.09.002	fla	FULL-TEXT	S300	CORFIN	S300.1	0929-1199	271687	S0929-1199(09)X0006-4	16		1			201002			2009-09-19		2012-12-17	36	2010-11-01T03:27:12	2015-05-15T03:27:36.65693-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		16	37		22	0	11	5	0			
Florida	JL	S0022-2011(09)00209-2	10.1016/j.jip.2009.09.004	fla	FULL-TEXT	S300	YJIPA	S300.1	0022-2011	272392	S0022-2011(09)X0010-8	103		1			201001			2009-09-20		2010-12-19	12	2010-10-31T17:39:20	2015-05-14T01:14:54.840853-04:00							Published by Elsevier Inc.		8	20		13	9	7	0	0			
Florida	JL	S0304-4017(09)00551-2	10.1016/j.vetpar.2009.09.018	fla	FULL-TEXT	S300	VETPAR	S300.1	0304-4017	271207	S0304-4017(10)X0002-4	167		2	4		20100210			2009-09-20		2010-12-19	12	2013-05-31T14:24:16	2015-05-14T06:54:30.389643-04:00	Full	2013-07-16T20:27:52Z		http://creativecommons.org/licenses/by/3.0/	Wellcome Trust	FundingBody	Copyright © 2009 Elsevier B.V.		167	174		8	5	1	0	0			
Florida	JL	S0898-6568(09)00276-9	10.1016/j.cellsig.2009.09.026	fla	FULL-TEXT	S300	CLS	S300.2	0898-6568	271066	S0898-6568(09)X0012-4	22		1			201001			2009-09-22		2010-12-21	12	2014-10-09T22:34:34	2015-05-15T02:42:16.915251-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		150	157		8	7	0	0	0			
Florida	JL	S0955-2863(09)00136-3	10.1016/j.jnutbio.2009.06.012	fla	FULL-TEXT	S300	JNB	S300.1	0955-2863	271338	S0955-2863(10)X0008-0	21		9			201009			2009-09-22		2010-12-21	12	2010-10-31T18:37:09	2015-05-15T03:40:47.466171-04:00							Published by Elsevier Inc.		841	847		7	7	0	0	0			
Florida	JL	S0749-5978(09)00084-3	10.1016/j.obhdp.2009.08.004	fla	FULL-TEXT	S300	YOBHD	S300.1	0749-5978	272419	S0749-5978(10)X0002-4	111		1			201001			2009-09-23		2012-12-21	36	2010-11-01T04:32:42	2015-05-15T02:13:21.567143-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		48	61		14	2	9	0	0			
Florida	JL	S0927-7757(09)00580-9	10.1016/j.colsurfa.2009.09.038	fla	FULL-TEXT	S300	COLSUA	S300.1	0927-7757	271384	S0927-7757(10)X0002-4	355		1	3		20100220			2009-09-23		2011-12-22	24	2010-11-01T01:02:56	2015-05-15T03:22:47.405867-04:00							Copyright © 2009 Published by Elsevier B.V.		1	6		6	9	0	0	0			
Florida	JL	S1083-8791(09)00433-9	10.1016/j.bbmt.2009.09.015	fla	FULL-TEXT	S300	YBBMT	S300.2	1083-8791	272926	S1083-8791(09)X0014-5	16		2			201002			2009-09-23		2010-12-22	12	2011-07-23T02:20:52	2015-05-15T05:07:13.966593-04:00	Full	2015-04-10T09:29:56Z	OpenArchive	http://creativecommons.org/licenses/by-nc-nd/4.0/		Author	Copyright © 2010 American Society for Blood and Marrow Transplantation. Published by Elsevier Inc.		207	214		8	0	6	0	0			
Florida	JL	S0363-8111(09)00142-8	10.1016/j.pubrev.2009.08.013	fla	FULL-TEXT	S300	PUBREL	S300.1	0363-8111	272104	S0363-8111(10)X0002-9	36		1			201003			2009-09-24		2012-12-22	36	2010-10-31T08:42:03	2015-05-14T07:30:00.625825-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		7	14		8	0	4	0	0			
Florida	JL	S0022-4804(09)00467-3	10.1016/j.jss.2009.09.003	fla	FULL-TEXT	S300	YJSRE	S300.1	0022-4804	272608	S0022-4804(10)X0003-8	159		2			201004			2009-09-25		2010-12-24	12	2010-11-01T03:39:29	2015-05-14T01:44:09.229316-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		622	626		5	2	1	0	0			
Florida	JL	S0378-3774(09)00251-0	10.1016/j.agwat.2009.08.019	fla	FULL-TEXT	S300	AGWAT	S300.1	0378-3774	271238	S0378-3774(09)X0012-0	97		1			201001			2009-09-25		2011-12-24	24	2010-10-31T05:32:25	2015-05-14T07:57:35.407706-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		112	122		11	5	3	11	0			
Florida	JL	S0022-3476(09)00623-4	10.1016/j.jpeds.2009.06.063	fla	FULL-TEXT	S300	YMPD	S300.3	0022-3476	272521	S0022-3476(09)X0013-2	156		1			201001			2009-09-26		2010-12-25	12	2011-07-22T22:23:31	2015-05-14T01:34:10.056999-04:00							"Copyright © 2010 Mosby, Inc. All rights reserved."		20	25		6	1	3	0	0			
Florida	JL	S1526-5900(09)00611-7	10.1016/j.jpain.2009.06.014	fla	FULL-TEXT	S300	YJPAI	S300.2	1526-5900	272520	S1526-5900(10)X0002-5	11		2			201002			2009-09-26		2010-12-25	12	2011-06-06T04:12:05	2015-05-15T06:29:12.048918-04:00							Copyright © 2010 American Pain Society. Published by Elsevier Inc. All rights reserved.		142	148		7	2	3	0	0			
Florida	JL	S1566-1199(09)00278-X	10.1016/j.orgel.2009.09.017	fla	FULL-TEXT	S300	ORGELE	S300.1	1566-1199	272178	S1566-1199(09)X0009-1	11		1			201001			2009-09-26		2011-12-25	24	2010-10-31T06:54:47	2015-05-15T06:40:15.7023-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		23	28		6	5	0	0	0			
Florida	JL	S0308-8146(09)01139-X	10.1016/j.foodchem.2009.09.079	fla	FULL-TEXT	S300	FOCH	S300.1	0308-8146	271163	S0308-8146(09)X0025-7	120		1			20100501			2009-09-27		2010-12-26	12	2010-10-31T08:11:57	2015-05-14T07:13:29.637367-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		296	303		8	4	2	0	0			
Florida	JL	S1471-0153(09)00108-1	10.1016/j.eatbeh.2009.09.007	fla	FULL-TEXT	S300	EATBEH	S300.1	1471-0153	272176	S1471-0153(10)X0002-2	11		2			201004			2009-09-27		2011-12-26	24	2010-11-01T18:28:02	2015-05-15T06:20:58.828321-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		74	78		5	0	3	0	0			
Florida	JL	S0294-1449(09)00082-1	10.1016/j.anihpc.2009.09.001	fla	HEAD-AND-TAIL	S300	ANIHPC	S300.1	0294-1449	272251	S0294-1449(09)X0007-7	27		1			201001	201002		2009-09-29		2011-12-28	24	2010-10-31T03:59:42	2015-05-15T01:35:08.428551-04:00	Full	2014-01-01T00:01:34Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Published by Elsevier Masson SAS		117	143		27	0	0	6	0			
Florida	JL	S0968-090X(09)00110-7	10.1016/j.trc.2009.08.006	fla	FULL-TEXT	S300	TRC	S300.1	0968-090X	271729	S0968-090X(10)X0002-X	18		2			201004			2009-09-29		2012-12-27	36	2010-11-01T15:07:49	2015-05-15T04:15:55.192009-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		234	246		13	3	5	151	0			
Florida	JL	S0305-750X(09)00117-X	10.1016/j.worlddev.2009.06.003	fla	FULL-TEXT	S300	WD	S300.1	0305-750X	271773	S0305-750X(10)X0002-X	38		3			201003			2009-09-30		2011-12-29	24	2010-11-01T15:27:37	2015-05-14T07:07:12.027397-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		429	444		16	1	7	0	0			
Florida	JL	S1083-8791(09)00370-X	10.1016/j.bbmt.2009.08.004	rev	FULL-TEXT	S300	YBBMT	S300.2	1083-8791	272926	S1083-8791(09)X0014-5	16		2			201002			2009-09-30		2010-12-29	12	2011-07-23T02:20:52	2015-05-15T05:07:13.966593-04:00	Full	2015-04-10T09:29:56Z	OpenArchive	http://creativecommons.org/licenses/by-nc-nd/4.0/		Author	Copyright © 2010 American Society for Blood and Marrow Transplantation. Published by Elsevier Inc.		147	156		10	0	1	0	0			
Florida	JL	S0098-8472(09)00186-5	10.1016/j.envexpbot.2009.09.006	fla	FULL-TEXT	S300	EEB	S300.1	0098-8472	271278	S0098-8472(09)X0008-0	67		3			201001			2009-10-01		2011-12-30	24	2010-10-31T16:19:24	2015-05-14T03:44:20.04526-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		444	450		7	4	4	3	0			
Florida	JL	S0921-3449(09)00202-X	10.1016/j.resconrec.2009.08.012	fla	FULL-TEXT	S300	RECYCL	S300.1	0921-3449	271808	S0921-3449(10)X0003-9	54		6			201004			2009-10-01		2011-12-30	24	2010-10-31T04:53:06	2015-05-15T02:51:08.857673-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		359	363		5	5	2	0	0			
Florida	JL	S1083-8791(09)00446-7	10.1016/j.bbmt.2009.09.023	fla	FULL-TEXT	S300	YBBMT	S300.2	1083-8791	272926	S1083-8791(09)X0014-5	16		2			201002			2009-10-02		2010-12-31	12	2011-07-23T02:20:52	2015-05-15T05:07:13.966593-04:00	Full	2015-04-10T09:29:56Z	OpenArchive	http://creativecommons.org/licenses/by-nc-nd/4.0/		Author	Copyright © 2010 American Society for Blood and Marrow Transplantation. Published by Elsevier Inc.		170	178		9	7	0	0	0			
Florida	JL	S0013-7944(09)00288-4	10.1016/j.engfracmech.2009.09.012	fla	FULL-TEXT	S300	EFM	S300.1	0013-7944	271088	S0013-7944(09)X0019-6	77		1			201001			2009-10-04		2012-01-02	24	2010-11-01T17:12:06	2015-05-14T00:16:50.613592-04:00							Copyright © 2009 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		170	181		12	12	1	5	0			
Florida	JL	S0021-9797(09)01261-2	10.1016/j.jcis.2009.09.048	fla	FULL-TEXT	S300	YJCIS	S300.1	0021-9797	272564	S0021-9797(09)X0022-6	341		2			20100115			2009-10-04		2012-01-02	24	2010-10-31T14:12:14	2015-05-14T01:01:18.371901-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		298	302		5	10	0	0	0			
Florida	JL	S0308-8146(09)01165-0	10.1016/j.foodchem.2009.09.086	fla	FULL-TEXT	S300	FOCH	S300.1	0308-8146	271163	S0308-8146(09)X0025-7	120		1			20100501			2009-10-04		2011-01-02	12	2010-10-31T08:11:57	2015-05-14T07:13:29.637367-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		121	127		7	5	2	0	0			
Florida	JL	S0022-4804(09)00484-3	10.1016/j.jss.2009.09.023	fla	FULL-TEXT	S300	YJSRE	S300.2	0022-4804	272608	S0022-4804(11)X0007-0	168		2			20110615			2009-10-06		2011-01-04	12	2011-06-04T02:23:46	2015-05-14T01:44:09.229316-04:00							Copyright © 2011 Elsevier Inc. All rights reserved.		168	172		5	0	4	0	0			
Florida	JL	S0167-7152(09)00357-5	10.1016/j.spl.2009.09.016	sco	FULL-TEXT	S300	STAPRO	S300.1	0167-7152	271498	S0167-7152(09)X0025-8	80		2			20100115			2009-10-06		2012-01-04	24	2010-10-31T10:33:28	2015-05-14T05:01:34.775872-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		89	95		7	1	1	239	0			
Florida	JL	S0167-8396(09)00113-7	10.1016/j.cagd.2009.09.003	fla	HEAD-AND-TAIL	S300	COMAID	S300.1	0167-8396	271514	S0167-8396(09)X0010-5	27		1			201001			2009-10-06		2012-01-04	24	2010-10-31T21:02:36	2015-05-14T05:08:13.325969-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		96	105		10	0	0	9	0			
Florida	JL	S1386-1425(09)00493-4	10.1016/j.saa.2009.09.055	fla	FULL-TEXT	S300	SAA	S300.1	1386-1425	271973	S1386-1425(09)X0015-6	75		1			201001			2009-10-06		2012-01-04	24	2010-10-31T19:45:12	2015-05-15T06:03:06.005579-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		134	141		8	15	3	12	0			
Florida	JL	S0109-5641(09)00307-8	10.1016/j.dental.2009.09.003	fla	FULL-TEXT	S300	DENTAL	S300.1	0109-5641	271989	S0109-5641(09)X0013-8	26		2			201002			2009-10-08		2011-01-06	12	2010-10-31T17:08:50	2015-05-14T03:44:20.014642-04:00							Copyright © 2009 Academy of Dental Materials. Published by Elsevier Ltd. All rights reserved.		111	117		7	6	3	3	0			
Florida	JL	S0892-1997(09)00008-3	10.1016/j.jvoice.2009.01.003	fla	FULL-TEXT	S300	YMVJ	S300.2	0892-1997	272877	S0892-1997(10)X0005-4	24		5			201009			2009-10-08		2011-01-06	12	2015-10-03T20:23:17	2015-10-05T10:16:15.591548-04:00							Copyright © 2010 The Voice Foundation. Published by Elsevier Inc. All rights reserved.		523	530		8	3	2	0	0			
Florida	JL	S0021-8502(09)00172-4	10.1016/j.jaerosci.2009.10.001	sco	FULL-TEXT	S300	AS	S300.1	0021-8502	271786	S0021-8502(10)X0002-7	41		2			201002			2009-10-09		2012-01-07	24	2010-10-31T17:39:10	2015-05-14T00:47:25.319681-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		230	236		7	4	3	5	0			
Florida	JL	S0009-9120(09)00439-1	10.1016/j.clinbiochem.2009.10.001	rev	FULL-TEXT	S300	CLB	S300.1	0009-9120	271896	S0009-9120(09)X0013-5	43		1	2		201001			2009-10-12		2011-01-10	12	2010-11-01T01:33:26	2015-05-14T00:00:22.932899-04:00							Copyright © 2009 The Canadian Society of Clinical Chemists. Published by Elsevier Inc. All rights reserved.		4	25		22	1	2	0	0			
Florida	JL	S0891-4222(09)00154-1	10.1016/j.ridd.2009.09.010	fla	FULL-TEXT	S300	RIDD	S300.1	0891-4222	271793	S0891-4222(09)X0006-5	31		1			201001	201002		2009-10-12		2012-01-10	24	2010-10-31T09:01:51	2015-05-15T02:30:07.787519-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		250	255		6	2	1	0	0			
Florida	JL	S0955-2219(09)00472-5	10.1016/j.jeurceramsoc.2009.09.020	fla	FULL-TEXT	S300	JECS	S300.1	0955-2219	271630	S0955-2219(09)X0016-6	30		3			201002			2009-10-12		2012-01-10	24	2010-10-31T18:37:09	2015-05-15T03:39:41.064036-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		689	697		9	10	1	5	0			
Florida	JL	S1616-5047(09)00129-3	10.1016/j.mambio.2009.08.004	fla	FULL-TEXT	S300	MAMBIO	S300.1	1616-5047	273229	S1616-5047(09)X0008-X	75		1			201001			2009-10-12		2011-01-10	12	2010-10-31T03:58:02	2015-05-15T06:59:21.040627-04:00							Copyright © 2008 Deutsche Gesellschaft für Säugetierkunde. Published by Elsevier GmbH All rights reserved.		1	9		9	2	2	0	1			
Florida	JL	S0163-8343(09)00181-9	10.1016/j.genhosppsych.2009.09.007	cor	FULL-TEXT	S300	GHP	S300.3	0163-8343	271260	S0163-8343(09)X0007-1	32		1			201001	201002		2009-10-13		2011-01-11	12	2011-07-26T02:37:22	2015-05-14T04:26:30.982245-04:00							Copyright © 2010 Elsevier Inc. Published by Elsevier Inc. All rights reserved.		114	115		2	0	0	0	0			
Florida	JL	S0361-3682(09)00096-8	10.1016/j.aos.2009.09.004	fla	FULL-TEXT	S300	AOS	S300.1	0361-3682	271665	S0361-3682(10)X0004-6	35		3			201004			2009-10-14		2013-01-11	36	2010-10-31T18:32:32	2015-05-14T07:24:21.97092-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		316	333		18	1	8	0	0			
Florida	JL	S0378-1119(09)00516-2	10.1016/j.gene.2009.09.013	err	FULL-TEXT	S300	GENE	S300.1	0378-1119	271116	S0378-1119(09)X0025-9	450		1	2		20100115			2009-10-14		2011-01-12	12	2010-10-31T03:52:56	2015-05-14T07:48:30.522633-04:00							Copyright © 2009  Published by Elsevier B.V. All rights reserved.		129			1	0	0	0	0			
Florida	JL	S1047-8477(09)00275-5	10.1016/j.jsb.2009.10.006	fla	FULL-TEXT	S300	YJSBI	S300.1	1047-8477	272607	S1047-8477(10)X0002-8	169		2			201002			2009-10-14		2011-01-12	12	2010-11-01T20:28:59	2015-05-15T04:38:43.731299-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		172	182		11	13	2	0	4			
Florida	JL	S1532-0464(09)00136-1	10.1016/j.jbi.2009.10.001	fla	FULL-TEXT	S300	YJBIN	S300.2	1532-0464	272371	S1532-0464(10)X0004-1	43		3			201006			2009-10-14		2011-01-12	12	2014-10-09T01:43:55	2015-05-15T06:30:58.184067-04:00	Full	2013-08-22T00:00:30Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2009 Elsevier Inc. All rights reserved.		435	441		7	1	3	0	0			
Florida	JL	S1755-0017(09)00078-5	10.1016/j.rmedc.2009.09.009	sco	FULL-TEXT	S300	RMEDC	S300.1	1755-0017	276919	S1755-0017(10)X0004-5	3		3			2010			2009-10-14		2012-01-12	24	2010-11-17T22:16:37	2015-05-15T07:10:27.393436-04:00	Full	2013-07-29T13:46:24Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Published by Elsevier Ltd.		153	155		3	2	2	0	0			
Florida	JL	S1353-8020(09)00234-X	10.1016/j.parkreldis.2009.10.002	cor	FULL-TEXT	S300	PRD	S300.2	1353-8020	271171	S1353-8020(10)X0002-5	16		2			201002			2009-10-15		2011-01-13	12	2011-07-23T04:32:27	2015-05-15T05:38:09.545957-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		150			1	0	0	0	0			
Florida	JL	S0743-7315(09)00179-8	10.1016/j.jpdc.2009.09.008	fla	FULL-TEXT	S300	YJPDC	S300.1	0743-7315	272438	S0743-7315(09)X0012-2	70		1			201001			2009-10-16		2012-01-14	24	2010-11-01T03:48:51	2015-05-15T02:10:11.084984-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		23	34		12	13	12	206	0			
Florida	JL	S1386-1425(09)00523-X	10.1016/j.saa.2009.10.012	fla	FULL-TEXT	S300	SAA	S300.1	1386-1425	271973	S1386-1425(09)X0015-6	75		1			201001			2009-10-16		2012-01-14	24	2010-10-31T19:45:12	2015-05-15T06:03:06.005579-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		198	202		5	3	2	0	0			
Florida	JL	S0378-3758(09)00318-8	10.1016/j.jspi.2009.10.003	fla	FULL-TEXT	S300	JSPI	S300.1	0378-3758	271628	S0378-3758(09)X0013-3	140		4			201004			2009-10-17		2012-01-15	24	2010-10-31T05:32:25	2015-05-15T01:56:30.284849-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		1030	1037		8	1	1	193	0			
Florida	JL	S0304-3894(09)01680-X	10.1016/j.jhazmat.2009.10.042	fla	FULL-TEXT	S300	HAZMAT	S300.1	0304-3894	271390	S0304-3894(09)X0020-8	175		1	3		20100315			2009-10-20		2012-01-18	24	2010-10-31T09:12:36	2015-05-14T06:49:21.090214-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		558	568		11	6	3	0	0			
